,country,article_name,revision_id,article_quality_est.,population
19350,Denmark,Helle Degn,757563145,Start,5829000
19351,Denmark,Henriette Kjær,757563157,Start,5829000
19352,Denmark,Marianne Jelved,757615256,Start,5829000
19353,Denmark,Julius Bomholt,757731184,Stub,5829000
19354,Denmark,Pia Olsen Dyhr,758010229,Stub,5829000
19355,Denmark,Christine Antorini,758556843,Start,5829000
19356,Denmark,Nicolai Wammen,759454194,Start,5829000
19357,Denmark,Ritt Bjerregaard,759481897,C,5829000
19358,Denmark,Pernille Rosenkrantz-Theil,760001093,Start,5829000
19359,Denmark,Poul Hansen,761232713,Start,5829000
19360,Denmark,Hans Klingenberg,762684039,Stub,5829000
19361,Denmark,Kristoffer Lynge,764223245,Stub,5829000
19362,Denmark,Louise Frevert,764600360,Stub,5829000
19363,Denmark,Sigvard Munk,766246874,Stub,5829000
19364,Denmark,Lars Engberg,766249161,Stub,5829000
19365,Denmark,Stig Grenov,766287939,Stub,5829000
19366,Denmark,Ole Hansen (politician),767371759,Stub,5829000
19367,Denmark,Anders Nielsen (politician),767372036,Stub,5829000
19368,Denmark,Christian Sonne,767372249,Stub,5829000
19369,Denmark,Juliane Henningsen,767791725,Start,5829000
19370,Denmark,Lene Hansen,769086217,Stub,5829000
19371,Denmark,Bo Knudsen,770612872,Stub,5829000
19372,Denmark,K. B. Andersen,772053485,Start,5829000
19373,Denmark,Alsing Andersen,772053530,Stub,5829000
19374,Denmark,Ulrik Wilbek,772311953,Start,5829000
19375,Denmark,Christian Albrecht Bluhme,772390548,Stub,5829000
19376,Denmark,Peter Georg Bang,772391047,Stub,5829000
19377,Denmark,Michael Pedersen Friis,772391182,Stub,5829000
19378,Denmark,Thomas Madsen-Mygdal,772392111,Stub,5829000
19379,Denmark,Frank Aaen,772949407,Stub,5829000
19380,Denmark,Anker Boye,773602945,Start,5829000
19381,Denmark,Charlotte Sahl-Madsen,773993189,Start,5829000
19382,Denmark,Søren Pape Poulsen,775942803,Start,5829000
19383,Denmark,Jens Kramer Mikkelsen,776481266,Start,5829000
19384,Denmark,Jens Pauli Skaalum,776481984,Stub,5829000
19385,Denmark,Jesper Langballe,776539879,C,5829000
19386,Denmark,Yildiz Akdogan,776594023,Stub,5829000
19387,Denmark,John Brædder,776932311,Stub,5829000
19388,Denmark,Ruth Kristiansen,777288352,Stub,5829000
19389,Denmark,Kashif Ahmad,777908594,Stub,5829000
19390,Denmark,Svend Erik Hovmand,779225292,Stub,5829000
19391,Denmark,Ida Auken,779225874,Start,5829000
19392,Denmark,Lise Østergaard,779770648,C,5829000
19393,Denmark,Poul Michelsen,780177301,C,5829000
19394,Denmark,Troels Lund Poulsen,780498898,Stub,5829000
19395,Denmark,Carl Christian Hall,780906726,Start,5829000
19396,Denmark,List of Faroese members of the Folketing,780913123,Start,5829000
19397,Denmark,Lars Christian Lilleholt,782531392,Stub,5829000
19398,Denmark,Bente Hansen,782892319,Start,5829000
19399,Denmark,Mads Pagh Bruun,783067500,Stub,5829000
19400,Denmark,Peter Daniel Bruun,783067519,Start,5829000
19401,Denmark,Malou Aamund,783131497,Stub,5829000
19402,Denmark,Fríðrikur Petersen,783202212,Stub,5829000
19403,Denmark,Marianne Karlsmose,783468540,Stub,5829000
19404,Denmark,Poul Møller,783697738,Stub,5829000
19405,Denmark,Edvard Brandes,784316469,Start,5829000
19406,Denmark,Erling Olsen,784440138,Stub,5829000
19407,Denmark,Fredrik Bajer,784766633,Start,5829000
19408,Denmark,Ulla Dahlerup,785037969,Start,5829000
19409,Denmark,Niels Gade,785902480,C,5829000
19410,Denmark,Kjeld Philip,786622449,Stub,5829000
19411,Denmark,Peter Christian Knudsen,786930135,Stub,5829000
19412,Denmark,Bodil Koch,786932106,C,5829000
19413,Denmark,Angaangaq Lyberth,787080763,Stub,5829000
19414,Denmark,Peter Brixtofte,787115803,C,5829000
19415,Denmark,Henning Matzen,787267109,Start,5829000
19416,Denmark,Nina Bang,787378943,B,5829000
19417,Denmark,Ole Wøhlers Olsen,787406154,Stub,5829000
19418,Denmark,Torie Osborn,787450369,Start,5829000
19419,Denmark,Ove Rode,787475062,Start,5829000
19420,Denmark,Carl Petersen (Danish politician),787507714,Stub,5829000
19421,Denmark,Hans Engell,787755638,Stub,5829000
19422,Denmark,Ellen Margrethe Løj,787987010,Start,5829000
19423,Denmark,Peter Taksøe-Jensen,788025080,Stub,5829000
19424,Denmark,Henri Konow,788227132,Start,5829000
19425,Denmark,Thorkild Simonsen,788774876,Stub,5829000
19426,Denmark,Emilie Turunen,788789401,Start,5829000
19427,Denmark,Jeppe Kofod,788789438,Start,5829000
19428,Denmark,Rikke Karlsson,788789513,Start,5829000
19429,Denmark,Rina Ronja Kari,788789519,Stub,5829000
19430,Denmark,Ulla Tørnæs,788789541,Start,5829000
19431,Denmark,Arne Melchior,788789785,Stub,5829000
19432,Denmark,Jens Okking,788789816,Start,5829000
19433,Denmark,Cay Lembcke,788790105,Start,5829000
19434,Denmark,Torben Lund,788804036,Start,5829000
19435,Denmark,Knud Kristensen,789261267,Start,5829000
19436,Denmark,Astrid Krag,789332776,Start,5829000
19437,Denmark,Peter Adler Alberti,789364676,C,5829000
19438,Denmark,Michael Aastrup Jensen,789365610,Start,5829000
19439,Denmark,Holger Hammerich,789365764,Start,5829000
19440,Denmark,Søren Hald Møller,789366045,Stub,5829000
19441,Denmark,Hans Peter Ingerslev,789503283,Start,5829000
19442,Denmark,Preben Møller Hansen,789503692,Start,5829000
19443,Denmark,Jan Trøjborg,789713145,Stub,5829000
19444,Denmark,Martin Lidegaard,789713589,Stub,5829000
19445,Denmark,Ferdinand Meldahl,789713835,Start,5829000
19446,Denmark,Christian Günther von Bernstorff,789714206,C,5829000
19447,Denmark,Johannes Friis-Skotte,789714444,Stub,5829000
19448,Denmark,Rasmus Helveg Petersen,789714609,Stub,5829000
19449,Denmark,Christian Ditlev Frederik Reventlow,789714762,C,5829000
19450,Denmark,Steen Spore,789714924,Stub,5829000
19451,Denmark,Christian Ditlev Reventlow (1710–1775),789715190,Stub,5829000
19452,Denmark,Joachim Gersdorff,789715214,Start,5829000
19453,Denmark,Jørgen Lykke,789715670,Stub,5829000
19454,Denmark,Jacob Ulfeldt (born 1567),789716306,Start,5829000
19455,Denmark,Thorvald Stauning,789930363,C,5829000
19456,Denmark,N. F. S. Grundtvig,789930428,GA,5829000
19457,Denmark,Mogens Lykketoft,789931777,C,5829000
19458,Denmark,Mariann Fischer Boel,789932858,C,5829000
19459,Denmark,Poul Hartling,789933463,Start,5829000
19460,Denmark,Lars Barfoed,789934229,Start,5829000
19461,Denmark,Asmaa Abdol-Hamid,789952387,C,5829000
19462,Denmark,Yvonne Herløv Andersen,790303786,Start,5829000
19463,Denmark,Jørgen Jørgensen (politician),790418568,Stub,5829000
19464,Denmark,Birte Weiss,790422198,Start,5829000
19465,Denmark,Karen Jespersen,790422379,Start,5829000
19466,Denmark,Karen Ellemann,790423157,Start,5829000
19467,Denmark,Joachim Godske Moltke,791229061,Start,5829000
19468,Denmark,Adam Wilhelm Moltke,791230360,Start,5829000
19469,Denmark,Orla Lehmann,791327502,Start,5829000
19470,Denmark,Bo Libergren,791761811,Stub,5829000
19471,Denmark,Christian Friis Bach,792115962,Stub,5829000
19472,Denmark,Bjarne Corydon,792537716,Stub,5829000
19473,Denmark,Kirsten Auken,792641952,Stub,5829000
19474,Denmark,Erik Eriksen,793733139,Start,5829000
19475,Denmark,Mimi Jakobsen,795003371,Stub,5829000
19476,Denmark,Claus Hjort Frederiksen,795043601,Start,5829000
19477,Denmark,Connie Hedegaard,795182747,C,5829000
19478,Denmark,Karl Skytte,796435953,Stub,5829000
19479,Denmark,Peder Griffenfeld,797200722,B,5829000
19480,Denmark,Jacob Haugaard,797493235,Start,5829000
19481,Denmark,Søren Gade,797669262,Start,5829000
19482,Denmark,Henrik Nicolai Clausen,798014986,Stub,5829000
19483,Denmark,Anders Olsen,798260839,Stub,5829000
19484,Denmark,Ivar Nørgaard,798338069,Stub,5829000
19485,Denmark,Sigrið av Skarði Joensen,798488499,Start,5829000
19486,Denmark,Søren Jessen-Petersen,798626493,Start,5829000
19487,Denmark,Pia Kjærsgaard,798659801,C,5829000
19488,Denmark,John Christmas Møller,799494645,Start,5829000
19489,Denmark,Pia Christmas-Møller,799524313,Start,5829000
19490,Denmark,Verner Dalskov,799916192,Stub,5829000
19491,Denmark,Ditlev Gothard Monrad,800093634,Start,5829000
19492,Denmark,Anker Jørgensen,800720298,C,5829000
19493,Denmark,Mikaela Engell,801398153,Stub,5829000
19494,Denmark,Erik Bo Andersen,801691166,GA,5829000
19495,Denmark,Helga Pedersen (Denmark),802653238,Stub,5829000
19496,Denmark,Pia Gjellerup,802653357,Stub,5829000
19497,Denmark,Lene Espersen,802653768,Start,5829000
19498,Denmark,Karen Hækkerup,802653785,Stub,5829000
19499,Denmark,Mette Frederiksen,802653818,Start,5829000
19500,Denmark,Augo Lynge,802661726,Start,5829000
19501,Denmark,Jacob Ulfeldt (1535–1593),803040517,Start,5829000
19502,Denmark,Flemming Hansen (politician),803390850,Stub,5829000
19503,Denmark,Annette Vilhelmsen,803420029,Start,5829000
19504,Denmark,Helle Thorning-Schmidt,803440687,GA,5829000
19505,Denmark,Lis Groes,803586149,Start,5829000
19506,Denmark,Johan Frederik Schlegel,803591770,Stub,5829000
19507,Denmark,Edel Saunte,803594791,Start,5829000
19508,Denmark,Louise Gade,804248891,Start,5829000
19509,Denmark,Vibeke Storm Rasmussen,804271251,Start,5829000
19510,Denmark,Merete Riisager,804338060,Stub,5829000
19511,Denmark,Sophie Hæstorp Andersen,804458335,Stub,5829000
19512,Denmark,Ulrik Frederik Gyldenløve,804587841,C,5829000
19513,Denmark,Morten Østergaard,804623621,Stub,5829000
19514,Denmark,Henning Christophersen,804881157,Start,5829000
19515,Denmark,Andreas du Plessis de Richelieu,805105305,Start,5829000
19516,Denmark,Søren Krarup,805123028,C,5829000
19517,Denmark,Kristian Thulesen Dahl,805129415,Start,5829000
19518,Denmark,Uffe Elbæk,805130348,C,5829000
19519,Denmark,Jens Christian Christensen,805243586,Start,5829000
19520,Denmark,Otto Liebe,805244157,Stub,5829000
19521,Denmark,Klaus Berntsen,805244405,Stub,5829000
19522,Denmark,Erling Foss,805354445,Stub,5829000
19523,Denmark,Martin Henriksen (Danish politician),805824443,Start,5829000
19524,Denmark,Søren Espersen,805839784,Stub,5829000
19525,Denmark,Gitte Seeberg,805848618,Start,5829000
19526,Denmark,Elisabeth Johansen,806114282,C,5829000
19527,Denmark,Margrethe Vestager,806223817,GA,5829000
19528,Denmark,Inger Støjberg,806293798,C,5829000
19529,Denmark,Joachim Olsen,806446287,C,5829000
19530,Denmark,Niels Neergaard,806579598,Start,5829000
19531,Denmark,Gregers Joensen,806749081,Stub,5829000
19532,Denmark,Henning Podebusk,807237660,Start,5829000
19533,Denmark,Simon Emil Ammitzbøll,807366876,Start,5829000
19534,Denmark,Torsten Schack Pedersen,807400100,Stub,5829000
19535,Denmark,Peter Christensen,807400247,Stub,5829000
19536,Denmark,Kristian Jensen,807400463,Start,5829000
19537,Denmark,Carl Holst,807401010,Stub,5829000
19538,Denmark,Özlem Cekic,807453138,C,5829000
19539,Denmark,Jonas Dahl,807453538,Stub,5829000
19540,France,Pierre Philibert de Blancheton,644041882,Stub,64940000
19541,France,Auguste Louis Antoine Fabre,659315526,Stub,64940000
19542,France,Pierre Chatenet,668091068,Stub,64940000
19543,France,List of Presidents of Alsace,670960027,Stub,64940000
19544,France,Patrick Bourson,671475479,Stub,64940000
19545,France,André Boulloche,672709444,Stub,64940000
19546,France,Émile Marie Laurent,693011077,Stub,64940000
19547,France,Ian Brossat,693338177,Stub,64940000
19548,France,Jean Capelle (politician),693552292,Stub,64940000
19549,France,Alexandre-François Vivien,700172278,C,64940000
19550,France,Charles Chaumet,700474660,Stub,64940000
19551,France,Albert Roussin,700475564,Stub,64940000
19552,France,Léon Martin Fourichon,700476319,Stub,64940000
19553,France,Louis Raymond de Montaignac de Chauvance,700476353,Stub,64940000
19554,France,"Charles Louis Bernard de Cléron, comte d'Haussonville",703222512,Stub,64940000
19555,France,Philippe Massoni,703224305,Stub,64940000
19556,France,Daniel Constantin (administrator),703403120,Stub,64940000
19557,France,Jacques Claude Beugnot,703423083,Start,64940000
19558,France,Émile Deschanel,703555897,Stub,64940000
19559,France,Théophile Aube,704438953,Stub,64940000
19560,France,Jean Marie Antoine de Lanessan,704451065,Start,64940000
19561,France,Louis-Lucien Klotz,704460602,Start,64940000
19562,France,Pierre Mazeaud,704745155,Start,64940000
19563,France,Jules Develle,704833506,Stub,64940000
19564,France,Bernard Stasi,705915804,C,64940000
19565,France,Lazare Escarguel,706198405,Stub,64940000
19566,France,Michel Mouillot,706202497,Stub,64940000
19567,France,François Delapierre,706335116,Stub,64940000
19568,France,Nicolas de la Salle,706457510,Stub,64940000
19569,France,Charles Brun (France),706663037,Stub,64940000
19570,France,Laurent Eynac,706837511,Stub,64940000
19571,France,Sampiero Corso,707021744,Start,64940000
19572,France,Jean Médecin,707080150,Start,64940000
19573,France,Élise Thiers,707102498,Stub,64940000
19574,France,Gabriel Nicolas de la Reynie,707523104,Start,64940000
19575,France,François Piétri,707917905,Start,64940000
19576,France,Xavier de Fürst,708108632,Stub,64940000
19577,France,Michel Allex,708176507,Stub,64940000
19578,France,Victor Lefranc,708297096,Start,64940000
19579,France,"Camille Charles Leclerc, Chevalier de Fresne",708323021,Stub,64940000
19580,France,Nicolas Ravot d'Ombreval,708749460,Start,64940000
19581,France,Gabriel Taschereau de Baudry,708754451,Stub,64940000
19582,France,Pierre Guillaumat,708892686,Stub,64940000
19583,France,Henri-Auguste-Georges du Vergier,709412319,Stub,64940000
19584,France,Charles Ganilh,709521517,Start,64940000
19585,France,Pierre Dulivier,709624466,Stub,64940000
19586,France,Michel Thiollière,709838268,Stub,64940000
19587,France,Charles Chambon,710274588,Stub,64940000
19588,France,Jean-Michel Tobie,710420406,Stub,64940000
19589,France,Camille Sée,710421219,Stub,64940000
19590,France,Émile Zurlinden,710594186,Stub,64940000
19591,France,Georges-Paul Wagner,710813119,Start,64940000
19592,France,Leroux de Touffreville,710871074,Stub,64940000
19593,France,Léon Carcassonne,710942830,Stub,64940000
19595,France,René Souchon,711535854,Stub,64940000
19596,France,Marc-Pierre de Voyer de Paulmy d'Argenson,711651760,C,64940000
19597,France,Marc Perrin de Brichambaut,711873595,Start,64940000
19598,France,Max-Théodore Cerfberr,712077164,Stub,64940000
19599,France,Jules Jeanneney,712405563,Start,64940000
19600,France,Camille Blaisot,712408196,Stub,64940000
19601,France,Hippolyte François Jaubert,712947884,Start,64940000
19602,France,Gaston Thomson,713152328,Stub,64940000
19603,France,Jack Ralite,713153758,Stub,64940000
19604,France,Serge Vinçon,713232465,Stub,64940000
19605,France,Yves-Thibault de Silguy,713449868,Stub,64940000
19606,France,Jean Mattéoli,713763293,Start,64940000
19607,France,Jean-Paul-Alban Villeneuve-Barcement,713778758,Stub,64940000
19608,France,"René Waldeck-Rousseau, father",713829928,Stub,64940000
19609,France,Gilbert Barbier,713968802,Stub,64940000
19610,France,Christian Bergelin,714004051,Stub,64940000
19611,France,Marie-Adolphe Carnot,714408836,Start,64940000
19612,France,Léonel de Moustier,714424055,Start,64940000
19613,France,Jean Royer,714621526,Start,64940000
19614,France,Louis Ducatel,714624621,Stub,64940000
19615,France,Pierre Marcilhacy,714624725,Stub,64940000
19616,France,Marcel Barbu,714624748,Stub,64940000
19617,France,Maurice Palmade,714723958,Stub,64940000
19618,France,Abel Gardey,714724078,Stub,64940000
19619,France,Aimé Picquet du Boisguy,714757773,Stub,64940000
19620,France,Claude-Augustin Tercier,714758326,Stub,64940000
19621,France,Jean-Henry-Louis Greffulhe,714984170,Stub,64940000
19622,France,Henry of Marle (died 1418),714988914,Stub,64940000
19623,France,Georges Thiébaud,715154862,Stub,64940000
19624,France,Rodolphe Prager,715167104,Start,64940000
19625,France,Albin Chalandon,715248131,Stub,64940000
19626,France,Olivier Guichard,715248161,Start,64940000
19627,France,René Haby,715248222,Stub,64940000
19628,France,Philippe Adnot,715472892,Stub,64940000
19629,France,Jean-Claude Danglot,715479376,Stub,64940000
19630,France,Jean-François Voguet,715479526,Stub,64940000
19631,France,Didier Borotra,715485353,Stub,64940000
19632,France,Yvon Collin,715500399,Stub,64940000
19633,France,Joseph François Augustin Monneron,715517188,Stub,64940000
19634,France,Jacques Muller,715520459,Stub,64940000
19635,France,Jean-Pierre Plancade,715528371,Stub,64940000
19636,France,Alex Türk,715529095,Stub,64940000
19637,France,Raymond Vall,715529112,Stub,64940000
19638,France,François Vendasi,715529188,Stub,64940000
19639,France,Lucien-Rene Duchesne,715545940,Stub,64940000
19640,France,Jessica Chamba,715767640,Start,64940000
19641,France,Hilda Tchoboian,715776600,Stub,64940000
19642,France,Michel Billout,715792775,Stub,64940000
19643,France,Maurice Maunoury,715950412,Stub,64940000
19644,France,Richard Didier,716011515,Stub,64940000
19645,France,Jacques Teuira,716089410,Stub,64940000
19646,France,Christian Picquet,716440404,Stub,64940000
19647,France,Antoine Portail,716474968,Start,64940000
19648,France,Paul Hay du Chastelet,716498728,Stub,64940000
19649,France,Prosper Duvergier de Hauranne,716510359,Stub,64940000
19650,France,Charles Costa de Beauregard,716510912,Start,64940000
19651,France,Hyacinthe Gaëtan de Lannion,716562775,Stub,64940000
19652,France,Adrien de Lezay-Marnésia,716590883,Stub,64940000
19653,France,Madeleine de Grandmaison,716613766,Stub,64940000
19654,France,Jean Desessard,716663585,Stub,64940000
19655,France,Joachim Labrouche,716711149,Stub,64940000
19656,France,Léon Noël,716904826,Start,64940000
19657,France,André Joseph Abrial,716995643,Stub,64940000
19658,France,Thomas Verny,717182246,Stub,64940000
19659,France,Marie Bové,717485830,Stub,64940000
19660,France,Philippe Hervieu,717485872,Stub,64940000
19661,France,Claude Taleb,717486037,Stub,64940000
19662,France,Daniel Béguin,717486229,Stub,64940000
19663,France,Jean-François Caron,717486876,Stub,64940000
19664,France,Christophe Porquier,717489515,Stub,64940000
19665,France,Philippe Meirieu,717489578,Stub,64940000
19667,France,René-Georges Laurin,717575657,Start,64940000
19668,France,François Claude du Barail,717727350,Start,64940000
19669,France,"Claude Louis d'Espinchal, marquis de Massiac",717760184,Stub,64940000
19670,France,Alain Dolium,717889329,Stub,64940000
19672,France,Jean-Marie Georges Girard de Soubeyran,718345769,Start,64940000
19673,France,Antoine François Passy,718489171,Stub,64940000
19674,France,Achille Daroux,718563957,Stub,64940000
19675,France,Robert Lemaignen,718651428,Stub,64940000
19676,France,Jean-Luc Romero,718704457,Start,64940000
19677,France,Julien Léon Loizillon,718750172,Stub,64940000
19678,France,Armand Marrast,718764524,Stub,64940000
19679,France,François Delmas,718999707,Stub,64940000
19680,France,Jules Louis Lewal,719043332,Stub,64940000
19681,France,Étienne Hirsch,719252697,Stub,64940000
19682,France,Jean-Pierre Berçot,719585292,Stub,64940000
19683,France,Jean-Baptiste Azéma,719613353,Stub,64940000
19684,France,Mazaé Azéma,719613496,Stub,64940000
19685,France,Guillaume du Tillot,719777232,B,64940000
19686,France,Guy La Chambre,719873142,Start,64940000
19687,France,Charles Luca,719902055,Stub,64940000
19688,France,Thomas Bouquerot de Voligny,719957015,Stub,64940000
19689,France,Roger Lise,720047531,Stub,64940000
19690,France,Pierre Petit (politician),720126908,Stub,64940000
19691,France,Hégésippe Ibéné,720127177,Stub,64940000
19692,France,Michel Auguste Dupoty,720185430,Stub,64940000
19693,France,Pascal Pierre Duprat,720185454,Stub,64940000
19694,France,Joseph Guinard,720198371,Stub,64940000
19695,France,Georges Coulon,720210811,Start,64940000
19696,France,Roland Giberti,720340780,Stub,64940000
19697,France,Charles de Bonchamps,720452423,Start,64940000
19698,France,Henri Philippe de Chauvelin,720518774,Stub,64940000
19699,France,Raphaël Bouton,720525439,Start,64940000
19700,France,Georges Fillioud,720526588,Start,64940000
19701,France,Roger Quilliot,720527260,Start,64940000
19702,France,Marcel Rigout,720529122,Stub,64940000
19703,France,Bernard Vera,720573845,Stub,64940000
19704,France,Roger Houdet,721042785,Stub,64940000
19705,France,Joseph Comiti,721073984,Stub,64940000
19706,France,Thomas Mahieu,721354263,Start,64940000
19707,France,Raymond-Max Aubert,721503034,Stub,64940000
19708,France,Hubert Rouger,721614283,Stub,64940000
19709,France,François-Alexandre Tardiveau,721850411,Stub,64940000
19710,France,Ernest Boulanger (politician),721859244,Stub,64940000
19711,France,Mathieu Damours,721944163,Stub,64940000
19712,France,Louis-Claude Danré de Blanzy,721944181,Stub,64940000
19713,France,Jean Germain (politician),722043558,Stub,64940000
19714,France,Francis de Pressensé,722319362,Start,64940000
19715,France,Arthur Richards (French politician),722404670,Stub,64940000
19716,France,François-Isidore de Ricard,722648243,Stub,64940000
19717,France,François Auguste de Thou,722725032,Stub,64940000
19718,France,"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin",722959223,Stub,64940000
19719,France,Maurice Gabolde,722984083,Stub,64940000
19720,France,Maxence Bibié,723076361,Stub,64940000
19721,France,Gabriel Abbo,723078582,Stub,64940000
19722,France,Henri Fiori,723078610,Stub,64940000
19723,France,Émile Broussais,723085701,Stub,64940000
19724,France,Stanislas Devaud,723087060,Stub,64940000
19725,France,Paul Saurin,723087355,Stub,64940000
19726,France,Eugène Lefebvre (politician),723087458,Stub,64940000
19727,France,André Mallarmé,723088352,Stub,64940000
19728,France,Michel Parès,723088385,Stub,64940000
19729,France,Pierre Baragnon,723114590,Stub,64940000
19730,France,Louis Laget,723114911,Stub,64940000
19731,France,Théophile Nicolas Noblot,723119512,Stub,64940000
19732,France,Louis Bazire,723120573,Stub,64940000
19733,France,Émile Beaussire,723120677,Stub,64940000
19734,France,Eugène Genet,723127574,Stub,64940000
19735,France,Alphonse Gourd,723128122,Stub,64940000
19736,France,Paul Cazeneuve,723128201,Stub,64940000
19737,France,René-Gaston Baco de la Chapelle,723159727,Stub,64940000
19738,France,Jacques Bialski,723242935,Stub,64940000
19739,France,Émile-Jules Dubois,723321237,Start,64940000
19740,France,Jean-Pierre Dannaud,723421182,Start,64940000
19741,France,Charles de Larcy,723691493,Stub,64940000
19742,France,Nicolas Alfonsi,723761704,Stub,64940000
19743,France,Jules-François-Paul Fauris de Saint-Vincens,723921299,Start,64940000
19744,France,Louis Olivier Bourbeau,723951795,Start,64940000
19745,France,Adolphe Billault,723957084,Start,64940000
19746,France,Charlemagne de Maupas,723959075,C,64940000
19747,France,Ernest de Royer,723964341,Start,64940000
19748,France,Ernest Pinard,723969747,C,64940000
19749,France,Théobald de Lacrosse,723974320,C,64940000
19750,France,Antoine Blondel,723980546,Start,64940000
19751,France,Hervé Mangon,724005677,Stub,64940000
19752,France,Claude Verpilleux,724083051,C,64940000
19753,France,Coralie Grévy,724175377,Stub,64940000
19754,France,Michel Dagbert,724200161,Stub,64940000
19755,France,Pierre Cary,724230407,Stub,64940000
19756,France,Nicolas Henri Carteret,724231597,Start,64940000
19757,France,Alphonse Arzel,724761099,Stub,64940000
19758,France,Edmond Canaple,724854353,Stub,64940000
19759,France,Pierre Roux-Freissineng,724900868,Stub,64940000
19760,France,Maurice Dormann,724933315,Start,64940000
19761,France,Guy Ravier,725614956,Stub,64940000
19762,France,Gustave Ravier,725615096,Stub,64940000
19763,France,Yann Piat,725643554,Start,64940000
19764,France,Maurice d'Hartoy,726179583,Stub,64940000
19765,France,Édouard Dunglas,726618715,Start,64940000
19766,France,Max Hymans,726649027,Stub,64940000
19767,France,Charles Gaspard Élisabeth Joseph de Bailly,726692285,Start,64940000
19768,France,Louis Marie de Milet de Mureau,726746779,Stub,64940000
19769,France,Nicolas Prosper Bauyn d'Angervilliers,726807501,Stub,64940000
19770,France,Charles Cassal,727476584,Stub,64940000
19771,France,Jean-Baptiste Duvergier,727613381,C,64940000
19772,France,Ulysse Trélat (politician),727830209,Start,64940000
19773,France,Guillaume-Isidore Baron de Montbel,728155579,C,64940000
19774,France,Auguste-Nicolas Vaillant,728477569,GA,64940000
19775,France,Antoine Richard du Cantal,728508319,C,64940000
19776,France,Louis Joxe,728526228,Stub,64940000
19777,France,"Joseph Balthazard, Comte Siméon",728860324,Stub,64940000
19778,France,Maurice Grimaud,729225235,Start,64940000
19779,France,Édouard Ferrand,729814055,Stub,64940000
19780,France,Jean Adrien Bigonnet,729998060,Stub,64940000
19781,France,Nicolas Dondeau,730220294,Start,64940000
19782,France,Jean Valz,730304189,Stub,64940000
19783,France,Louis Grégoire Deschamps Destournelles,731031647,C,64940000
19784,France,Marie Jean François Philibert Lecarlier d'Ardon,731032174,Start,64940000
19785,France,Jean-Marie Girault,731115379,Stub,64940000
19786,France,François Duval (politician),731529778,Stub,64940000
19787,France,"Louis Phélypeaux, marquis de La Vrillière",731623211,Stub,64940000
19788,France,Antoine Bertier,731756832,Start,64940000
19789,France,Pierre Fauchon,731931234,Stub,64940000
19790,France,Lionel Beffre,732238787,Stub,64940000
19791,France,Martin Nadaud,733372555,Stub,64940000
19792,France,Céleste Bulkeley,733769479,Stub,64940000
19793,France,Philippe Loiseau,733897420,Stub,64940000
19794,France,Napoléon Joseph Ney,734221994,Stub,64940000
19795,France,Claude Alphonse Delangle,734367676,Start,64940000
19796,France,Gustave Hervé,734692582,Start,64940000
19797,France,Louis de Frotté,734899773,Start,64940000
19798,France,Jean Poldo d'Albenas,735045160,Stub,64940000
19799,France,Pierre-Anselm Garrau,736023539,Stub,64940000
19800,France,Édouard André (art collector),736853214,Start,64940000
19801,France,Marc Caussidière,737195725,Start,64940000
19802,France,Édouard Aynard,737238104,Stub,64940000
19803,France,Paul de Rémusat,737500146,Stub,64940000
19804,France,Philippe Darniche,737540446,Stub,64940000
19805,France,Marcel Deneux,737541003,Stub,64940000
19806,France,Guy Fischer,737541709,Stub,64940000
19807,France,Christian Gaudin (politician),737542179,Stub,64940000
19808,France,Jacques Mahéas,737544934,Stub,64940000
19809,France,Robert Tropéano,737550086,Stub,64940000
19810,France,"Marc de Beauvau, Prince of Craon",737789017,Start,64940000
19811,France,Gérard Le Cam,737896911,Stub,64940000
19812,France,Ivan Renar,737962950,Stub,64940000
19813,France,Léon Lalanne,738018001,C,64940000
19814,France,Alexandre Glais-Bizoin,738189363,Start,64940000
19815,France,Édouard Barbey,738581175,Stub,64940000
19816,France,William Bertrand,738863288,Stub,64940000
19817,France,François-Gabriel D'Angeac,738986838,C,64940000
19819,France,Henry Dorgères,739142369,Stub,64940000
19820,France,Jacqueline Guerroudj,739680808,Stub,64940000
19821,France,Jacques-Alexis Thuriot de la Rosière,739889544,Start,64940000
19822,France,François-Pierre Blin,740001715,Stub,64940000
19823,France,Étienne-Laurent-Pierre Burnel,740023127,Start,64940000
19824,France,Fernand David,740426994,Stub,64940000
19825,France,André Berthelot,740875363,Stub,64940000
19826,France,Nicolas du Bosc,740928772,Start,64940000
19827,France,Adolphe Deitte,741344926,Stub,64940000
19828,France,Étienne de La Grange,741663193,Stub,64940000
19829,France,René Hérault,742028684,B,64940000
19830,France,Hervé de Lyrot,742160134,Start,64940000
19831,France,Pierre-Jean-Baptiste Chaussard,742760793,Start,64940000
19832,France,Agosti Xaho,742766308,Stub,64940000
19833,France,Yves Guéna,743373256,Stub,64940000
19834,France,Jean Laurain,743803661,Stub,64940000
19835,France,Pierre Louis Alfred Duprat,744164351,Stub,64940000
19836,France,Paul Cotte,744187029,Stub,64940000
19837,France,André Henry,744265969,Stub,64940000
19838,France,Amable de Courtais,744347500,Start,64940000
19839,France,Raoul Dautry,744510732,Start,64940000
19840,France,Jean-Baptiste Mailhe,744855562,Start,64940000
19841,France,Jean Antoine Ernest Constans,745259166,Start,64940000
19842,France,Émile Driant,745305152,C,64940000
